Temperature,Pressure,Vibration,Usage_Hours,Mechanical_Stress,Material,Failure
73.61038252310497,176.8091087119189,3.1643827300155962,6107,64.71068528181347,Titanium,0
66.76910206592501,173.87816685068776,1.2837408220564748,622,27.738538858833255,Composite,0
96.4201516013637,221.73775336169368,3.442188714446366,1794,47.51786069326342,Composite,1
90.09817089342634,213.4545636258932,6.6691972934193595,2352,53.13083461265693,Titanium,1
73.11849654822277,195.2438692275063,4.395749857287794,4937,36.16605148449026,Titanium,0
102.52435805344308,172.45942815083106,4.746006714327429,7426,63.94575285922105,Titanium,1
89.81765486991594,202.77130374919773,5.983331537432679,8569,58.99251178974722,Composite,1
76.75168616491378,153.0613361799259,7.708503317174397,247,64.97182011041708,Titanium,1
55.005942851264265,204.30279700572478,6.9875069824184575,8248,82.39541273531971,Aluminum,1
102.90942572590743,226.14573158263804,3.541497494275718,3720,54.95207598528531,Titanium,1
66.10427533236404,162.46402590098967,2.0861441428438905,9231,45.75245438185691,Aluminum,1
63.546012530431085,154.0244516951101,8.539421388650155,3809,64.07863049613817,Aluminum,1
90.2257043200964,247.38313675084578,8.403487417489181,4437,41.18055055143754,Titanium,1
104.39752406339272,181.64721081486246,5.282680394643924,5194,56.9618182043905,Aluminum,1
93.84272818510519,234.07843537831465,3.0942676316272677,9515,65.55242386466186,Composite,1
85.6390912005236,195.38007004406504,6.444839800840908,7572,62.48286967655799,Titanium,0
85.94754341665286,195.14135549176018,4.838024470981085,3463,71.11017884072601,Composite,0
88.53415558780307,213.15238098489937,4.830528315340084,3123,45.901777168244834,Composite,0
87.58928589786765,173.48003429760678,6.3416882646576935,1917,60.635836831841374,Aluminum,0
82.81191423969376,203.97491430486937,5.501562120309948,783,51.392110298634066,Composite,0
81.04201103951875,188.5553175552772,3.221277633477582,5607,53.79859346606639,Composite,0
79.37406872100478,160.38519669784904,4.512887097377039,6831,53.79932761262163,Titanium,0
72.46035411133323,210.12446224179197,5.99172939299202,9524,58.08365669305141,Titanium,1
77.19324923133226,192.1007657936625,5.7653783336075275,8908,49.498646166562494,Composite,1
63.07043185804615,195.28925514665877,5.393024861537714,3010,28.693382597722646,Aluminum,0
79.0166037320525,163.69517169757526,6.400134431713797,2117,52.313227746095244,Aluminum,0
70.11408892849083,247.74201103288414,4.457424518274103,4323,55.42641468144431,Titanium,0
68.96410682784229,226.3014255915835,5.268004662828608,2284,49.37199955225494,Titanium,0
81.79894151153478,228.92467652515936,-0.06336865026640037,1457,56.53225429677927,Titanium,0
93.920022863446,190.83665892674955,4.325524709235779,6791,48.147793053479646,Aluminum,1
89.18316606002313,148.1245133148974,6.145854362863466,6631,45.932861556174956,Titanium,0
64.29499396376823,258.58752147468533,4.414408299324286,4766,70.86630361680218,Composite,1
70.10371863429663,198.16707475982395,4.300658912424332,7497,83.85559813013654,Aluminum,0
89.40771187988216,177.5360061193984,3.437820572337772,2568,63.19416423807699,Composite,0
70.1751260646169,212.5040472344934,6.5050488390937184,7391,41.38149757782117,Titanium,0
77.75366850002976,235.01362364009893,5.822694910310856,7355,53.37503604727387,Aluminum,0
85.50052099024552,199.308483317436,6.2381218967346275,4020,52.25074408823129,Titanium,0
70.31655545136366,238.35725503818122,2.4106790570631658,4336,60.060810640653486,Aluminum,0
81.0537550614596,232.48999815550604,4.759324935101549,2039,52.822354920048745,Titanium,0
66.65974505081796,167.70856437793825,4.579833488374991,3956,59.22570299214196,Aluminum,0
73.98632356048786,179.78629683021572,4.579142440102171,150,76.82579879356871,Aluminum,0
83.19781934142537,228.72611489839304,4.075958684423066,7230,22.349923907532215,Aluminum,0
64.0700626646833,118.62162308568686,4.480843592329977,1460,42.40595323119612,Composite,0
84.40474737960399,195.51632920505034,6.274467174059978,6905,64.39123070682263,Titanium,0
79.80362201073319,157.07506395125984,2.130722969978256,8657,49.33682729425666,Titanium,1
85.52489954417148,185.70338595699425,7.66594215204568,6130,58.8915732095457,Aluminum,1
82.23914134064661,191.03539732912387,5.725761687539692,3145,47.15298411733222,Composite,0
93.64140429973844,189.25266866277477,4.936502156509681,357,73.40252894248385,Aluminum,1
81.25224502647907,183.43216243662175,6.360251219559389,144,67.41912735706804,Titanium,0
75.70594458874747,167.08569051113557,2.8222478822473476,8560,54.48040462312018,Titanium,1
81.22297503032284,268.75733800456055,4.002948642273479,1434,75.11322456812701,Aluminum,1
85.43298029036387,256.02386012484055,4.818386851414169,771,54.64496919569587,Aluminum,1
80.48860070325705,165.1380253923115,7.048340555648267,7100,50.993544244154364,Aluminum,1
80.40591691203882,247.46350253910703,4.930255128310163,3738,72.05247877324823,Titanium,0
72.98008312193245,188.0160352858144,5.6750820067777195,6185,29.01185640508287,Aluminum,0
73.37099082449052,203.87562419995132,4.115631506095808,334,52.517721801696304,Aluminum,0
65.97394728200307,198.10178120309251,5.730263103451237,6934,55.29740031272559,Titanium,0
97.4957674318694,180.20754076238103,7.515859389461685,3307,46.66071978499622,Aluminum,1
67.56136764608715,229.5155703081844,6.493290037511171,5664,38.817269680423706,Composite,0
73.07094802204092,203.77659591729974,4.8778160183331805,2500,48.92146486546982,Titanium,0
72.81592734430802,185.70345730342277,6.013236270898204,9709,27.34524499250365,Aluminum,1
88.94924376944441,160.86231668598583,5.866275431910818,5189,73.30119161172713,Aluminum,0
77.05050321707972,173.1921495884264,5.759881507545914,7651,74.05120872574057,Titanium,0
92.47742072673734,150.7585965319371,6.667930041290614,5105,51.09966025682243,Titanium,1
73.26509375756132,200.36670645245508,6.6567165557562,7590,45.33541420967563,Composite,0
82.78994162223802,164.10003223146813,4.809262104687674,7840,27.84410806650574,Aluminum,0
71.64652946740243,192.03318462444378,5.962818592216654,8731,40.19326851501894,Aluminum,1
101.45149127773388,241.10305560831114,4.42535761826031,5282,72.24343227901238,Aluminum,1
68.12401580970487,235.97898718764756,3.6153914055266334,750,50.12176399753298,Titanium,0
83.09820710227028,199.03169317692146,4.59575936644402,133,42.293380466464924,Titanium,0
86.33776880932099,197.3874582157055,4.8855827723906255,3132,50.69767767313283,Titanium,0
84.13799097451498,256.39623648263023,2.507628516233012,7744,41.9091259850333,Aluminum,1
78.14712341122292,215.62268361076133,6.29049883912508,1210,26.351878637807797,Aluminum,0
78.70179300266574,190.1658062037043,0.8490118660964026,8753,45.40341282018289,Titanium,1
80.4381147197911,157.21945648638643,9.072225409229482,8613,34.32387080819216,Composite,1
78.52997998371511,211.8161965449423,7.252818700694478,4610,56.42012664761635,Aluminum,1
89.6387911679491,224.87971317748588,4.60848691374153,1974,63.924109346946594,Composite,0
102.10523001591352,181.05045426459068,5.01413954084566,3139,39.31885828526021,Titanium,1
74.42508214992166,208.73608265414097,5.454457810380925,1356,52.91996233654649,Aluminum,0
66.30197020420923,189.09280115254913,4.116259418016587,3340,49.76584342452601,Composite,0
79.11717951648745,194.47902802402993,5.288928721380405,4363,38.94516822727343,Aluminum,0
105.79709337654319,125.36533827313006,4.784000033447509,5369,15.835770399341008,Composite,1
71.9632543203027,193.34655788851595,4.858590924153551,7817,34.630498920297384,Aluminum,0
96.39116805444067,229.08107907224164,5.272191595220958,1509,38.358497885089015,Composite,1
96.77700814076441,181.05792333300326,3.0297083024690084,1932,52.14947459419238,Composite,1
74.46411758292005,201.5757910464595,5.059354586200472,2124,53.64785364016237,Titanium,0
85.68983079185276,177.32147879924239,5.245171619926216,5836,68.6230782473273,Titanium,0
96.28396623128538,210.8132502887832,5.1932744320338715,5093,34.49930134935666,Composite,1
76.20872259012513,193.5043040739148,4.6762538668457685,7734,37.70236372320781,Aluminum,0
77.96419639897638,171.8227537795398,6.706786663954057,5057,40.32788341634287,Composite,0
74.18319086051356,239.97654402995383,4.469521167677673,3313,47.142730523587,Aluminum,0
69.85243269307134,227.86796040596644,5.340988860234786,6308,53.293448557506224,Aluminum,0
73.50722454933992,181.85279708215475,6.945946300888318,9744,56.452591099679616,Aluminum,1
67.76059733237743,214.9336492825333,4.880935789969532,6553,21.76504137576064,Aluminum,0
80.34083468259226,216.12236008461142,5.321694901201327,2853,67.9249743385626,Titanium,0
72.30026768941359,219.26903705033527,4.855423045527655,7428,57.04324328641696,Composite,0
82.33785911790747,149.17232312014767,6.856054690345399,405,63.24069591741258,Aluminum,0
64.44104353796372,230.19819623097885,4.613413157620557,1484,14.166603905805388,Titanium,0
83.30880232214457,182.90903111222806,6.925031865932308,3467,62.47846622905169,Aluminum,0
88.33528961608924,189.265161996762,4.8446181580294025,1674,35.07402683339298,Aluminum,0
60.062643574285445,279.13645256780603,3.710810414827975,972,43.239144153105805,Titanium,1
83.74056569847572,209.05620142163036,6.019059755861182,8460,71.51008744148467,Titanium,1
92.27668992473292,188.41032573658472,4.542998249366516,5678,59.863928804402356,Aluminum,1
67.90358981308795,133.84116881732282,5.930751348648744,9895,39.8496753238423,Composite,1
96.72572386837703,241.69292401839067,0.9058934226143993,1130,61.94286592270342,Titanium,1
84.19019009366045,159.64370987574193,5.007807892842419,7864,55.412076891081185,Composite,0
72.94988144241591,169.89683289501488,4.31059205186378,6831,43.8896090629358,Aluminum,0
79.44230922342294,190.05943102736452,3.405111970203083,7005,57.13682136934433,Aluminum,0
85.58326912521723,242.49235375100878,4.170138497240301,4542,44.32740058162386,Aluminum,0
80.76005391412411,223.19719959997278,4.139445283561023,3767,55.803801226441934,Aluminum,0
85.38755992446369,195.2648747047922,4.928021307724128,1376,55.612614268733864,Aluminum,0
70.79326406920634,209.24876190916464,2.949010308072566,6653,57.551504389561295,Aluminum,0
81.69360824036077,181.98842921386682,5.47441067038957,642,78.86504280829088,Composite,0
65.8628550309502,204.18961068696052,7.049322177808682,8646,64.17887173880781,Titanium,1
78.88773938651299,202.2001023433441,5.421392745421739,4908,64.99969999236328,Aluminum,0
70.9609235853521,229.0630968704406,6.213482913843514,7831,42.096446372516574,Titanium,0
72.64470057410233,229.01534367316847,6.641843681920694,683,27.239211970362966,Composite,0
92.36093175210438,214.81932146616936,6.854734268276266,610,47.184633012237704,Aluminum,1
90.9131012059427,189.12957327361693,7.8052080392319585,6776,42.7042928761145,Aluminum,1
86.09138120907177,222.25466883170378,4.251197002586105,6771,58.99416345298802,Titanium,0
69.07687235327421,197.2409460139086,3.922274022258325,9238,47.03513840846059,Titanium,1
76.83591550305198,167.542568938606,6.175198472487102,7795,69.89336220318275,Titanium,0
92.13097699979184,187.90136624267183,6.0623993294861,3573,23.91240866933243,Aluminum,1
81.41716913639905,202.53580951352973,6.163512949423534,1298,45.80988724167043,Titanium,0
103.19329539981695,227.30647350994235,7.833923681375378,4095,55.59188415167468,Titanium,1
83.93317839394372,194.4941548352854,5.017054863197742,4635,35.36672804582942,Composite,0
81.92049116490031,163.7240386628118,5.639234839469277,5971,63.575898716919745,Aluminum,0
76.908835357975,201.7022504989046,3.5294176227747878,3403,63.085550290537235,Aluminum,0
81.33540904782282,203.40368120169657,8.202981685963938,2547,43.531385550813525,Aluminum,1
78.47530163619456,205.57512886708258,4.495182618186334,9508,89.733350227854,Titanium,1
87.0810867668859,227.5961454786329,4.537676107758755,7839,33.23288261707398,Composite,0
89.56702316794585,230.56769720269696,4.479875163487636,6944,29.804236296758663,Titanium,0
72.14010539492051,182.17367382855,4.032656212033493,1390,42.886489509879304,Aluminum,0
66.68767046442221,181.5156962585317,3.9058444267285264,5934,52.85437787020442,Titanium,0
61.637946268967035,168.7940386713358,4.214443575665712,7649,25.801322657633513,Aluminum,0
85.07991326912544,220.96447010841428,2.951306107923583,6787,59.28880880347819,Titanium,0
68.96633393826127,243.46460325013146,3.8220231196051424,8793,86.90440276776306,Titanium,1
58.471094070475175,190.5475421627323,7.923444667171429,7528,29.104834719751505,Aluminum,1
83.88578604530964,192.7570830582502,6.103482715462053,486,52.94625267125108,Titanium,0
104.9299951743279,244.00347670696928,6.388856265091577,8703,64.3692883460029,Aluminum,1
79.93929088460106,215.16673559645022,6.765813181125372,2106,61.48522871282038,Titanium,0
88.38490774451643,213.08707114403165,7.751201846543586,5313,82.37608730417004,Titanium,1
80.81829358547564,164.27250482078819,2.342866172834234,2247,42.95936318740101,Titanium,0
79.01110346808858,220.36184207838258,3.155175327070189,3968,79.7897706464619,Aluminum,0
89.19076482987768,172.12590978470726,3.7944145086579724,9630,49.09605079124209,Titanium,1
77.09725455811349,165.97939442195127,4.295405305265604,6137,42.34670489192345,Titanium,0
82.67392314071903,189.59685269699864,4.549145914122127,6737,78.18702847147104,Composite,0
83.21697806196013,182.4262182965393,4.329533670790939,452,44.48425205928183,Composite,0
73.31909546356951,193.35200916844883,5.328963369698081,5064,66.06732758167503,Aluminum,0
89.92042349536523,156.77055096425244,5.052943086117824,3288,42.609926246463544,Aluminum,0
78.25040243304592,228.76448919403018,3.9157478072326253,1402,30.88922557566993,Aluminum,0
72.44254840507155,233.83058883549288,1.7366768345186454,7849,30.931233960953172,Aluminum,0
85.36509843570404,141.57972577577556,3.5106969419319527,946,60.58416279607517,Titanium,0
71.01532018208962,229.3537341699965,4.176142020031137,7621,34.04110393009236,Titanium,0
80.28181157369129,175.68414110535122,4.629380844788421,8817,46.84869188638258,Aluminum,1
79.90881003355797,225.7092661094836,3.3054988110341945,2624,40.256636295911555,Aluminum,0
90.85895565831578,197.94660522000754,4.26379030025537,1978,36.817996952167775,Composite,1
84.74698232879953,200.86326692242994,3.3035189172716204,4205,38.64702083746516,Aluminum,0
79.74973041254856,194.44707051736344,4.811270972677501,3730,53.109005143158505,Composite,0
88.17766299200287,236.36387612700457,3.390363007456077,7770,5.33117644786536,Aluminum,0
93.90207549017313,162.81235962424915,3.7266430154443033,6767,62.661173787213514,Aluminum,1
85.57810306351863,218.23521016205027,3.0369738035162914,2919,30.575923631753458,Titanium,0
80.10352619843381,233.0399049466865,4.769748956645325,6079,32.48873846257654,Aluminum,0
66.8816376764984,221.49020241621233,3.7003283450714024,8177,28.33991964874975,Composite,1
69.34886336924627,269.74096742970255,6.3601764000131435,9350,54.03755691713372,Titanium,1
76.94775295645333,184.13159711825904,5.608775400039349,2589,71.95851121433601,Composite,0
73.90487797840717,228.71914467780593,4.895222197724536,5788,47.96538002277262,Aluminum,0
78.13028697014553,196.81728093975738,3.803771753984317,3364,56.55327986953131,Titanium,0
80.56649924897107,237.0021822905801,5.570780457974454,6123,58.08266844226512,Composite,0
85.2969275435673,199.76933012835892,6.036051334022956,2393,61.1179551390838,Aluminum,0
79.29501221940909,188.3637265441259,5.214032618302445,774,34.94640177014165,Composite,0
84.86501643826202,239.18216611614886,7.405552783200395,6357,73.90185079339918,Aluminum,1
80.6447441481012,185.2531418294321,5.689455977112224,1111,44.99056812119192,Composite,0
60.24533433646128,157.61822723298332,6.370410826352051,9085,54.21589761291707,Aluminum,1
70.60664606181246,184.49459350478514,5.200348123303967,332,47.750376556277594,Composite,0
78.55912444278384,218.57098839765598,6.013496679885465,3127,43.317835926863765,Titanium,0
67.90305257158893,241.76116254761274,3.804828150996237,3709,64.09352431541993,Aluminum,0
85.99928729996205,203.33388125889536,4.312402455180809,2273,59.526661599517304,Aluminum,0
95.30750832343698,239.54591201702075,5.5240453302235695,3484,17.207414537652205,Composite,1
92.18761851697317,159.2547523556722,5.5131492223360725,2428,56.28736185343879,Aluminum,1
77.86557129069791,186.7020960554629,5.761417734414871,897,81.46436924564728,Titanium,0
94.90726136849952,191.34274648537698,6.650589338418094,7221,52.78603367967796,Composite,1
81.48667457202112,196.5632171758244,2.8625432422768817,3784,42.3376192846048,Composite,0
76.62914028881961,202.52283164750588,3.538321178584556,4587,44.248159672683634,Composite,0
73.8659733645906,220.7273287217658,5.34435896161138,7790,41.571123631210156,Titanium,0
76.97530313511872,186.6557948548853,3.9134545522948088,2689,32.76464235390029,Titanium,0
76.11823181458772,204.17086060859376,10.066652361934043,4801,47.22982028860146,Aluminum,1
81.70416222375488,198.64631329027844,5.773579428755204,8800,47.16170010464282,Composite,1
81.60573981049865,172.2233028832655,4.882503726604764,7767,59.00244476937711,Titanium,0
80.03046020153414,196.58999932755694,4.2267960903742114,6514,42.16266420240735,Aluminum,0
84.3693816974635,195.69021410308645,4.279756575210433,1563,80.16388489164689,Titanium,0
91.90646274786342,195.0475830499086,5.045210991972766,3210,35.949416490484005,Titanium,1
89.49554135441323,200.95278369744352,5.167972898931887,1147,52.2089142153196,Titanium,0
65.15102031550097,202.2702062184016,4.314951282959731,4971,38.7864083530439,Aluminum,0
54.46078865098045,187.0311446267801,4.590271630220148,5389,41.9199938757685,Titanium,0
89.34319911239274,238.18144201913793,7.016426862851895,4535,45.80810239360879,Titanium,1
66.33121301584579,164.9155811239095,7.076757443976551,8460,53.057198439843226,Titanium,1
77.75234598107316,178.3708967459031,5.378050969902316,1661,62.0435330252453,Composite,0
68.2988697394064,283.3989087267067,2.9881104091448933,7959,43.01530488413938,Titanium,1
61.9801956241998,168.8602593503231,5.807754734958565,6905,27.54761903628637,Composite,0
85.41462728204787,159.38735975870725,7.3314236624165385,7912,70.54455458443205,Titanium,1
87.59155160302647,222.03430235003654,7.0546716529435685,6386,35.34286616815718,Composite,1
74.2348959927328,137.68640438678378,6.1016387792145,7943,46.30264236220735,Titanium,0
54.0895770785509,192.94178270082682,7.133634432928733,674,50.8271639538077,Composite,1
74.53755551747517,264.37474775229464,5.080076408718533,4116,48.467018650644604,Composite,1
83.91804005402547,153.65192233539798,5.942154454750558,7327,28.821095404788572,Composite,0
65.21088431225871,140.5410654278386,3.9788366505122297,4124,62.930783525006504,Titanium,0
81.83359919779156,155.02456394126904,5.438398184233568,8822,7.726152317560675,Aluminum,1
79.84690150827005,226.95078705040956,6.994301365955787,1090,64.69685286859252,Composite,0
85.79291499601088,233.74330159957438,4.115864882769664,2220,67.34553366993782,Composite,0
81.19580368414154,184.62233609064475,3.7078348558035703,5064,63.54800630697769,Composite,0
70.26931059118445,220.49637212003208,5.1462334085355455,2541,45.43641842853796,Composite,0
91.96571501664491,241.70765982535968,4.660006694414001,5977,51.941125531485895,Composite,1
78.4147042697303,253.62039243289476,5.973721581605631,2620,39.96090640792228,Aluminum,1
79.72695460490068,192.60994156460455,4.320110711079437,4508,51.03005038887885,Titanium,0
70.66732040926804,130.9558484699004,7.5776594234040715,9753,59.437350188128654,Aluminum,1
75.5671774880849,175.3736323277094,3.0654858530584166,1051,33.57440666393728,Titanium,0
71.15197285973099,187.19587415194226,6.8806021793296015,1064,47.98568403334718,Aluminum,0
78.27053940076577,192.2318361026483,3.8527261575378455,2234,42.84201872088554,Titanium,0
97.11708480142343,194.3642179697384,2.306025898123965,4554,67.59300980490735,Composite,1
66.28098857068643,233.56683793792007,5.356812734523301,8986,35.88419807167731,Titanium,1
63.86438602123259,238.23285280062743,4.618088020979175,2344,59.3923560814788,Titanium,0
94.71170327493608,194.8497903822565,3.3355859481454537,2903,49.20854772629401,Composite,1
77.90676322848134,232.95454628155454,2.4779346624271037,4011,48.13607843818565,Composite,0
73.30927261340084,210.72984099893267,4.987458819092815,1508,59.841190944598296,Titanium,0
90.39904687396077,201.93517918587716,6.463755337435726,5337,44.24018617852532,Titanium,1
73.94384460263136,227.1963247132989,5.877430239629667,4693,51.549055831889525,Composite,0
98.26009713546937,202.16756144713747,5.085059973258899,8151,66.66655848984992,Aluminum,1
86.7792587133927,261.7343353129329,5.718271359826603,8753,38.34543902055054,Composite,1
75.12088591854297,156.84766499616322,4.9591788014332145,7763,54.06463849711295,Titanium,0
101.57308213265503,184.54487302723948,2.8554136354544433,9909,63.220225028645,Titanium,1
73.94285076996661,196.2044330913815,2.8686590221648354,7213,57.00407078844686,Titanium,0
87.42095372009307,213.18358071373973,4.695247206522982,8242,69.21775334742762,Composite,1
82.99292580406492,238.03881461309265,4.759020070450888,6477,48.20236875088258,Composite,0
93.01741289398798,199.2680429829153,6.2764740177601475,8708,60.07146144839235,Aluminum,1
95.61511196726853,157.33311051481377,6.1359563356621205,5701,66.54071735418952,Titanium,1
80.32004149065767,225.27541689365012,5.907699523638424,1488,24.626206157063564,Titanium,0
72.46582129653817,222.64876298425892,4.5795759303842285,6396,43.89830993584963,Composite,0
84.59972142939117,141.74424021861782,2.929021744834791,4467,55.686018447566695,Titanium,0
73.22284630247894,199.885875989876,5.618106705599036,4078,63.80896361264122,Aluminum,0
100.13387247526623,152.29574507959106,5.787753969893252,4590,53.653112378196454,Composite,1
81.36535331082737,180.06046707493812,1.4172028062834712,952,70.94965081338717,Titanium,0
76.34678448687892,172.915732191116,3.748492720126006,6477,41.98742987978347,Composite,0
81.84680305864909,224.27794094725957,3.963418433909156,6601,31.476837835052006,Composite,0
66.52873710470304,203.50490522516552,5.177525301685154,8214,61.92030570811162,Aluminum,1
70.28385961489349,161.43226997731918,3.7949593508514594,8528,48.30502051412402,Composite,1
92.00413907944426,226.40197888872027,4.94279814676304,1156,37.4332026383251,Titanium,1
73.43105721028604,156.98582528214757,4.684197589470512,2360,75.62626671621976,Aluminum,0
69.53089017318061,209.9034137141283,4.761275792693408,9317,61.203246029993586,Composite,1
85.36652752527286,175.57967992125333,3.925408559448881,1008,59.76722466957978,Titanium,0
91.85704154662997,189.0296875240844,4.041522418899984,549,73.89914758511532,Composite,1
87.18953310665067,215.12812244115153,3.379599410328961,668,44.19369449983432,Composite,0
89.96047685805816,215.64348197178586,5.570101160860748,3598,71.2017310342471,Aluminum,0
72.43204911430539,240.1090722066788,5.8566539428870525,5970,56.277662701832874,Aluminum,0
65.78189333258156,197.53238900985642,3.844073074811992,1408,41.15529737154182,Aluminum,0
95.01333651955487,209.1935258889002,7.280960144025567,817,49.89511624244204,Aluminum,1
76.77320161157864,186.86788032787027,4.528097828836927,9261,52.79876711718987,Titanium,1
77.49166983544953,205.45969647868392,7.295278435694842,3445,66.69074334534736,Composite,1
93.28194141849058,213.18458144025536,4.0368092392525945,7314,29.749830519101934,Aluminum,1
85.5623000940066,197.05070457636873,1.9601333351008465,7782,23.77296998803238,Titanium,0
84.55887772081607,145.8874854772251,5.603296737368527,2818,38.186576054985764,Aluminum,0
101.65002344901083,209.94412688992685,5.372817657678481,9195,48.983965494304,Composite,1
73.56481769619857,210.9368443206637,5.0515906929613745,9742,60.716491616791906,Aluminum,1
89.27840128081237,179.59479570956148,4.036651282334016,1555,43.13249524766351,Composite,0
80.57013124897084,161.46838891782457,4.948141661771271,7397,56.257169893957,Composite,0
82.68592278863257,244.27637451511896,4.233110813195709,7135,74.0470689774017,Titanium,0
95.28468426412532,214.74336532683205,4.546475650502374,4330,24.510963785740614,Aluminum,1
85.07835756289624,193.1275690723487,6.262448383647612,631,47.9594103107588,Aluminum,0
85.38296079049633,165.88901350557538,5.27632584429514,2367,86.29199355459374,Composite,0
90.72507337309803,175.34555514735962,5.914927080997966,432,39.33921094268282,Aluminum,1
76.35047270457115,239.07771190358693,4.652197240061315,5349,37.74670409825422,Composite,0
71.60790332660994,204.1298582260414,4.486973981292837,7299,57.81592634476404,Titanium,0
69.55190805978967,183.4823879899788,3.2697762036670346,5821,42.05357130123794,Aluminum,0
60.33643410623998,215.2906769367397,4.444945081147704,9613,66.13677301030027,Composite,1
100.56207129940321,175.5680543766103,0.018328166616291774,8112,87.126273584426,Aluminum,1
68.96791634278317,245.02529090841136,4.114667050541548,8028,51.12099770809996,Aluminum,1
77.78746376414227,240.58401604690175,4.877188734213742,6600,91.06550702360806,Titanium,0
77.2318670011108,186.0027778639167,5.845510481405234,500,43.20595498698744,Composite,0
83.07406697809101,181.13989258907418,4.596983183712565,7139,47.48553852647684,Titanium,0
88.15737212539297,121.4560040392316,5.521510313367499,4091,35.602242848164366,Titanium,0
88.60473488359746,155.55257685345896,1.730317007914632,9770,43.248151912448684,Titanium,1
74.16922561431062,159.8159067512673,4.914744721689575,1157,46.41945910247316,Composite,0
78.32878286213588,204.05571022962158,2.480745810629895,8033,56.20980240438697,Composite,1
82.825799504883,190.21298886675922,3.187544726511001,3093,31.308941539413844,Aluminum,0
77.51308873816453,159.63993537754277,4.719251678204209,8333,42.23687479809803,Composite,1
96.07345576019992,191.5650787260633,6.9143959818103315,126,42.617134765708556,Titanium,1
84.90974951638252,215.16011442942045,5.556810145205088,3633,63.403173364583246,Composite,0
87.34877786049817,215.8351804974676,5.027346495705676,2718,51.749669034584606,Aluminum,0
86.62881268667412,143.00989157423356,4.9707044157993465,9462,51.75236209087685,Titanium,1
91.73473857485325,196.15209558548509,3.929556660193299,6739,51.24884721467629,Aluminum,1
81.81021558703706,158.4997766908517,4.184024879940974,6729,23.8307718727926,Composite,0
67.03168052044154,227.05186091420822,5.641064068206195,7727,74.10921779660436,Aluminum,0
83.99687951752642,223.52439249060495,2.9219592223332587,7142,36.12592381083991,Aluminum,0
73.4864310620817,173.05918321026624,5.889581075424532,9002,63.35113804280221,Composite,1
74.71383318250243,177.018643927988,4.417239399321721,2118,46.62241830331317,Aluminum,0
85.86364018755093,186.16198848505078,6.238335612304348,4978,40.82823099135531,Composite,0
92.38283071433636,132.41619815805984,6.441640185848125,2998,65.65555272970563,Titanium,1
80.21271576736062,210.0790452032173,2.49037398124139,6175,32.09479511031338,Aluminum,0
83.08833012598964,191.81466360979607,4.127628855159173,2147,33.36390391214528,Titanium,0
97.02214944635239,229.10525247703578,3.7167084680890645,5302,52.36214272352691,Composite,1
82.40753179488568,167.0477234611234,2.2809080523902856,1658,52.80871072428167,Composite,0
106.01683114180395,181.42631155250206,3.451200085685884,1822,62.29251226154799,Aluminum,1
85.65509645631545,154.80424225882655,8.66188376789801,4152,60.748382200716705,Aluminum,1
62.39237240844182,169.8712830951724,5.9142648443186605,1751,48.95967201343766,Composite,0
87.53341621104532,164.54054011795344,7.875931952908632,5322,51.56699764745465,Composite,1
83.81158384882778,229.87921036539336,6.243647660027504,1878,47.82098603777562,Titanium,0
92.89752754082745,179.05214453745822,3.8872352584872867,783,71.26763291198301,Titanium,1
86.73181351269959,203.7252705423384,4.427343204988936,9571,35.2692153448946,Aluminum,1
78.61544016016227,188.57709788414587,5.882654270360461,2110,50.47468702780352,Aluminum,0
67.75701763710634,161.91604201961562,5.656259305209554,9507,61.542869305980034,Aluminum,1
77.90976742713974,194.9509873048507,4.133986976437499,2682,66.64955048426528,Aluminum,0
71.494795457907,217.97309995590786,2.73501024413119,8605,39.9840089782942,Aluminum,1
74.19476550195277,163.76721822369944,9.931641781083108,7543,35.442109236339434,Aluminum,1
85.88578404420609,224.27338372194137,4.788275491485791,5592,31.37834722305363,Aluminum,0
96.69904504351406,174.5083723556691,4.51139166022607,543,44.85567431112692,Aluminum,1
83.9467152982298,185.51048221781477,5.170001695857953,1771,53.81270786267413,Titanium,0
68.04116937964815,215.92049369030144,4.635907116033457,3366,42.917293158742055,Composite,0
84.4460266822014,180.09691528341537,5.184093361558226,7525,60.48802750323264,Composite,0
91.96631486645651,201.12724578007598,6.930420929174629,6009,49.016643489260744,Aluminum,1
73.90217095680617,190.55927513635723,4.813177280470365,7114,59.142542183584496,Composite,0
78.65982833327082,203.88104020111456,3.255934341008358,5579,52.207673727298655,Aluminum,0
80.14688194729197,128.57782683429508,4.757534308282084,7919,24.721148334773154,Titanium,0
72.1510168691776,145.10954554375752,4.303397327885134,5241,32.75229564146706,Aluminum,0
86.4828043384386,218.47901018140516,7.135848405870277,815,67.35669722630827,Titanium,1
78.79051851392218,231.11544216947152,6.756678597106356,991,35.94581427031179,Titanium,0
84.19532443907028,172.68539889405437,5.161287500646198,3907,62.77913032325236,Titanium,0
71.125078221979,192.67914943486596,3.0818962177711153,600,51.893661873837054,Aluminum,0
75.62541699676589,208.84157758706905,3.161161604840081,2740,35.23177458107604,Titanium,0
87.22381357827771,220.79652804976112,5.02268489237683,9645,61.24467534997845,Aluminum,1
76.27166847908234,139.16968184987454,5.504484453981921,8994,42.83488481829031,Titanium,1
97.26963851233405,173.41879259064868,4.438065771010917,2433,52.27343333771645,Titanium,1
